"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
1109002,11090,"CNW","TSTC Waco","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31,"N",38,16,31.63777778,97,"W",4,27,-97.07416667,2011-07-01,,0,1,
1109101,11091,"CNX","Chiang Mai International","Chiang Mai, Thailand",782,"Thailand","TH","","","",31091,"Chiang Mai, Thailand",782,18,"N",46,19,18.77194444,98,"E",58,6,98.96833333,1950-01-01,2011-06-30,0,0,
1109102,11091,"CNX","Chiang Mai International","Chiang Mai, Thailand",782,"Thailand","TH","","","",31091,"Chiang Mai, Thailand",782,18,"N",46,6,18.76833333,98,"E",57,46,98.96277778,2011-07-01,,0,1,
1109201,11092,"CNY","Canyonlands Field","Moab, UT",87,"United States","US","Utah","UT","49",31092,"Moab, UT",87,38,"N",45,34,38.75944444,109,"W",44,46,-109.74611111,1950-01-01,2011-06-30,0,0,
1109202,11092,"CNY","Canyonlands Field","Moab, UT",87,"United States","US","Utah","UT","49",31092,"Moab, UT",87,38,"N",45,18,38.75500000,109,"W",45,17,-109.75472222,2011-07-01,,0,1,
1109301,11093,"CO3","Marina Municipal","Marina, CA",91,"United States","US","California","CA","06",31093,"Marina, CA",91,36,"N",40,55,36.68194444,121,"W",45,44,-121.76222222,2008-01-01,2011-06-30,0,0,
1109302,11093,"CO3","Marina Municipal","Marina, CA",91,"United States","US","California","CA","06",31093,"Marina, CA",91,36,"N",40,54,36.68166667,121,"W",45,42,-121.76166667,2011-07-01,,0,1,
1109401,11094,"CO4","Tolemaida AB","Melgar, Colombia",327,"Colombia","CO","","","",31094,"Melgar, Colombia",327,4,"N",14,41,4.24472222,74,"W",38,59,-74.64972222,2008-04-01,2011-06-30,0,0,
1109402,11094,"CO4","Tolemaida AB","Melgar, Colombia",327,"Colombia","CO","","","",31094,"Melgar, Colombia",327,4,"N",14,41,4.24472222,74,"W",39,0,-74.65000000,2011-07-01,,0,1,
1109501,11095,"COA","Columbia Airport","Columbia, CA",91,"United States","US","California","CA","06",31095,"Columbia, CA",91,38,"N",1,50,38.03055556,120,"W",24,52,-120.41444444,1977-09-01,,0,1,
1109601,11096,"COC","Comodoro Pierrestegui","Concordia, Argentina",303,"Argentina","AR","","","",31096,"Concordia, Argentina",303,31,"S",17,50,-31.29722222,57,"W",59,47,-57.99638889,1950-01-01,2011-06-30,0,0,
1109602,11096,"COC","Comodoro Pierrestegui","Concordia, Argentina",303,"Argentina","AR","","","",31096,"Concordia, Argentina",303,31,"S",17,49,-31.29694444,57,"W",59,48,-57.99666667,2011-07-01,,0,1,
1109701,11097,"COD","Yellowstone Regional","Cody, WY",88,"United States","US","Wyoming","WY","56",31097,"Cody, WY",88,44,"N",30,57,44.51583333,109,"W",1,39,-109.02750000,1950-01-01,2011-06-30,0,0,
1109702,11097,"COD","Yellowstone Regional","Cody, WY",88,"United States","US","Wyoming","WY","56",31097,"Cody, WY",88,44,"N",31,13,44.52027778,109,"W",1,26,-109.02388889,2011-07-01,,0,1,
1109801,11098,"COE","Coeur d'Alene - Pappy Boyington Field","Coeur d'Alene, ID",83,"United States","US","Idaho","ID","16",31098,"Coeur d'Alene, ID",83,47,"N",46,30,47.77500000,116,"W",49,4,-116.81777778,1950-01-01,2011-06-30,0,0,
1109802,11098,"COE","Coeur d'Alene - Pappy Boyington Field","Coeur d'Alene, ID",83,"United States","US","Idaho","ID","16",31098,"Coeur d'Alene, ID",83,47,"N",46,28,47.77444444,116,"W",49,10,-116.81944444,2011-07-01,,0,1,
1109901,11099,"COF","Patrick AFB","Cocoa Beach, FL",33,"United States","US","Florida","FL","12",31099,"Cocoa Beach, FL",33,28,"N",14,21,28.23916667,80,"W",36,28,-80.60777778,1950-01-01,2011-06-30,0,0,
1109902,11099,"COF","Patrick AFB","Cocoa Beach, FL",33,"United States","US","Florida","FL","12",31099,"Cocoa Beach, FL",33,28,"N",14,6,28.23500000,80,"W",36,36,-80.61000000,2011-07-01,2011-09-30,0,0,
1109903,11099,"COF","Patrick AFB","Cocoa Beach, FL",33,"United States","US","Florida","FL","12",31099,"Cocoa Beach, FL",33,28,"N",14,6,28.23500000,80,"W",36,37,-80.61027778,2011-10-01,2012-10-31,0,0,
1109904,11099,"COF","Patrick AFB","Cocoa Beach, FL",33,"United States","US","Florida","FL","12",31099,"Cocoa Beach, FL",33,28,"N",14,6,28.23500000,80,"W",36,36,-80.61000000,2012-11-01,,0,1,
1110001,11100,"COG","Mandinga","Condoto, Colombia",327,"Colombia","CO","","","",31100,"Condoto, Colombia",327,5,"N",4,45,5.07916667,76,"W",39,48,-76.66333333,1950-01-01,,0,1,
1110101,11101,"COH","Cooch Behar Airport","Cooch Behar, India",733,"India","IN","","","",31101,"Cooch Behar, India",733,26,"N",19,52,26.33111111,89,"E",28,19,89.47194444,1950-01-01,2011-06-30,0,0,
1110102,11101,"COH","Cooch Behar Airport","Cooch Behar, India",733,"India","IN","","","",31101,"Cooch Behar, India",733,26,"N",19,50,26.33055556,89,"E",28,2,89.46722222,2011-07-01,,0,1,
1110201,11102,"COJ","Coonabarabran Airport","Coonabarabran, Australia",802,"Australia","AU","","","",31102,"Coonabarabran, Australia",802,31,"S",20,14,-31.33722222,149,"E",16,19,149.27194444,1974-09-01,2011-06-30,0,0,
1110202,11102,"COJ","Coonabarabran Airport","Coonabarabran, Australia",802,"Australia","AU","","","",31102,"Coonabarabran, Australia",802,31,"S",19,57,-31.33250000,149,"E",16,2,149.26722222,2011-07-01,,0,1,
1110301,11103,"COK","Cochin","Kochi, India",733,"India","IN","","","",31103,"Kochi, India",733,9,"N",56,40,9.94444444,76,"E",16,19,76.27194444,1950-01-01,1999-05-31,0,0,
1110302,11103,"COK","Cochin International","Kochi, India",733,"India","IN","","","",31103,"Kochi, India",733,10,"N",9,4,10.15111111,76,"E",24,2,76.40055556,1999-06-01,,0,1,
1110401,11104,"COL","Coll/Ballard","Coll Island, United Kingdom",493,"United Kingdom","GB","","","",31104,"Coll Island, United Kingdom",493,56,"N",35,55,56.59861111,6,"W",37,10,-6.61944444,1990-12-01,2011-06-30,0,0,
1110402,11104,"COL","Coll","Coll Island, United Kingdom",493,"United Kingdom","GB","","","",31104,"Coll Island, United Kingdom",493,56,"N",36,7,56.60194444,6,"W",37,4,-6.61777778,2011-07-01,,0,1,
1110501,11105,"COM","Coleman Municipal","Coleman, TX",74,"United States","US","Texas","TX","48",31105,"Coleman, TX",74,31,"N",50,28,31.84111111,99,"W",24,13,-99.40361111,1989-12-01,,0,1,
1110601,11106,"CON","Concord Municipal","Concord, NH",14,"United States","US","New Hampshire","NH","33",31106,"Concord, NH",14,43,"N",12,12,43.20333333,71,"W",30,8,-71.50222222,1976-03-01,2011-06-30,0,0,
1110602,11106,"CON","Concord Municipal","Concord, NH",14,"United States","US","New Hampshire","NH","33",31106,"Concord, NH",14,43,"N",12,10,43.20277778,71,"W",30,8,-71.50222222,2011-07-01,,0,1,
1110701,11107,"COO","Card Bernardin Gadin de Cadjehoun International","Cotonou, Benin",519,"Benin","BJ","","","",31107,"Cotonou, Benin",519,6,"N",21,15,6.35416667,2,"E",23,8,2.38555556,1960-08-01,2011-06-30,0,0,
1110702,11107,"COO","Card Bernardin Gadin de Cadjehoun International","Cotonou, Benin",519,"Benin","BJ","","","",31107,"Cotonou, Benin",519,6,"N",21,26,6.35722222,2,"E",23,4,2.38444444,2011-07-01,,0,1,
1110801,11108,"COR","Ambrosio L. V. Taravella","Cordoba, Argentina",303,"Argentina","AR","","","",31108,"Cordoba, Argentina",303,31,"S",18,47,-31.31305556,64,"W",11,58,-64.19944444,1950-01-01,2011-06-30,0,0,
1110802,11108,"COR","Ambrosio L. V. Taravella","Cordoba, Argentina",303,"Argentina","AR","","","",31108,"Cordoba, Argentina",303,31,"S",19,25,-31.32361111,64,"W",12,29,-64.20805556,2011-07-01,,0,1,
1110901,11109,"COS","Peterson Field","Colorado Springs, CO",82,"United States","US","Colorado","CO","08",30189,"Colorado Springs, CO",82,38,"N",48,32,38.80888889,104,"W",42,33,-104.70916667,1950-01-01,2011-06-30,0,0,
1110902,11109,"COS","City of Colorado Springs Municipal","Colorado Springs, CO",82,"United States","US","Colorado","CO","08",30189,"Colorado Springs, CO",82,38,"N",48,21,38.80583333,104,"W",42,3,-104.70083333,2011-07-01,,0,1,
1111001,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,25,28.45694444,99,"W",13,7,-99.21861111,1995-12-01,2011-06-30,0,0,
1111002,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,24,28.45666667,99,"W",13,13,-99.22027778,2011-07-01,2011-09-30,0,0,
1111003,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,24,28.45666667,99,"W",13,6,-99.21833333,2011-10-01,2012-08-31,0,0,
1111004,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,21,28.45583333,99,"W",13,2,-99.21722222,2012-09-01,2012-09-30,0,0,
1111005,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,24,28.45666667,99,"W",13,6,-99.21833333,2012-10-01,2015-03-31,0,0,
1111006,11110,"COT","Cotulla-La Salle County","Cotulla, TX",74,"United States","US","Texas","TX","48",31110,"Cotulla, TX",74,28,"N",27,21,28.45583333,99,"W",13,2,-99.21722222,2015-04-01,,0,1,
1111101,11111,"COU","Columbia Regional","Columbia, MO",64,"United States","US","Missouri","MO","29",32474,"Jefferson City/Columbia, MO",64,38,"N",48,49,38.81361111,92,"W",13,9,-92.21916667,1950-01-01,2011-06-30,0,0,
1111102,11111,"COU","Columbia Regional","Columbia, MO",64,"United States","US","Missouri","MO","29",32474,"Jefferson City/Columbia, MO",64,38,"N",49,5,38.81805556,92,"W",13,11,-92.21972222,2011-07-01,,0,1,
1111201,11112,"COY","Coolawanyah Airport","Coolawanyah, Australia",802,"Australia","AU","","","",31112,"Coolawanyah, Australia",802,21,"S",48,0,-21.80000000,117,"E",46,0,117.76666667,1999-03-01,,0,1,
1111301,11113,"CPA","Cape Palmas Airport","Cape Palmas, Liberia",537,"Liberia","LR","","","",31113,"Cape Palmas, Liberia",537,4,"N",22,36,4.37666667,7,"W",41,44,-7.69555556,1950-01-01,2011-06-30,0,0,
1111302,11113,"CPA","Cape Palmas Airport","Cape Palmas, Liberia",537,"Liberia","LR","","","",31113,"Cape Palmas, Liberia",537,4,"N",22,45,4.37916667,7,"W",41,47,-7.69638889,2011-07-01,,0,1,
1111401,11114,"CPB","Capurgana Airport","Capurgana, Colombia",327,"Colombia","CO","","","",31114,"Capurgana, Colombia",327,8,"N",37,53,8.63138889,77,"W",21,4,-77.35111111,1999-06-01,2011-06-30,0,0,
1111402,11114,"CPB","Capurgana Airport","Capurgana, Colombia",327,"Colombia","CO","","","",31114,"Capurgana, Colombia",327,8,"N",37,57,8.63250000,77,"W",21,1,-77.35027778,2011-07-01,,0,1,
1111501,11115,"CPC","Chapelco Airport","Chapelco, Argentina",303,"Argentina","AR","","","",31115,"Chapelco, Argentina",303,40,"S",4,33,-40.07583333,71,"W",8,17,-71.13805556,1988-12-01,2011-06-30,0,0,
1111502,11115,"CPC","Aviador C. Campos","Chapelco, Argentina",303,"Argentina","AR","","","",31115,"Chapelco, Argentina",303,40,"S",4,31,-40.07527778,71,"W",8,14,-71.13722222,2011-07-01,,0,1,
1111601,11116,"CPD","Coober Pedy Airport","Coober Pedy, Australia",802,"Australia","AU","","","",31116,"Coober Pedy, Australia",802,29,"S",2,40,-29.04444444,134,"E",45,10,134.75277778,1950-01-01,2011-06-30,0,0,
1111602,11116,"CPD","Coober Pedy Airport","Coober Pedy, Australia",802,"Australia","AU","","","",31116,"Coober Pedy, Australia",802,29,"S",2,24,-29.04000000,134,"E",43,15,134.72083333,2011-07-01,,0,1,
1111701,11117,"CPE","Campeche International","Campeche, Mexico",148,"Mexico","MX","","","",31117,"Campeche, Mexico",148,19,"N",50,6,19.83500000,90,"W",30,34,-90.50944444,1950-01-01,2011-06-30,0,0,
1111702,11117,"CPE","Ingeniero Alberto Acuna Ongay International","Campeche, Mexico",148,"Mexico","MX","","","",31117,"Campeche, Mexico",148,19,"N",49,0,19.81666667,90,"W",30,1,-90.50027778,2011-07-01,,0,1,
1111801,11118,"CPH","Kastrup","Copenhagen, Denmark",419,"Denmark","DK","","","",31118,"Copenhagen, Denmark",419,55,"N",36,29,55.60805556,12,"E",38,0,12.63333333,1950-01-01,2011-06-30,0,0,
1111802,11118,"CPH","Kastrup","Copenhagen, Denmark",419,"Denmark","DK","","","",31118,"Copenhagen, Denmark",419,55,"N",37,5,55.61805556,12,"E",39,21,12.65583333,2011-07-01,,0,1,
1111901,11119,"CPN","Cape Rodney Airport","Cape Rodney, Papua New Guinea",804,"Papua New Guinea","PG","","","",31119,"Cape Rodney, Papua New Guinea",804,10,"S",10,54,-10.18166667,148,"E",22,45,148.37916667,1984-09-01,,0,1,
1112001,11120,"CPO","Chamonate","Copiapo, Chile",324,"Chile","CL","","","",31120,"Copiapo, Chile",324,27,"S",17,49,-27.29694444,70,"W",24,50,-70.41388889,1950-01-01,2005-04-30,1,1,
1112101,11121,"CPQ","Viracopos International","Campinas, Brazil",316,"Brazil","BR","","","",30966,"Sao Paulo, Brazil",316,23,"S",0,27,-23.00750000,47,"W",8,4,-47.13444444,1950-01-01,,0,1,
1112201,11122,"CPR","Casper/Natrona County International","Casper, WY",88,"United States","US","Wyoming","WY","56",31122,"Casper, WY",88,42,"N",54,31,42.90861111,106,"W",27,45,-106.46250000,1950-01-01,2011-06-30,0,0,
1112202,11122,"CPR","Casper/Natrona County International","Casper, WY",88,"United States","US","Wyoming","WY","56",31122,"Casper, WY",88,42,"N",54,29,42.90805556,106,"W",27,52,-106.46444444,2011-07-01,2014-05-31,0,0,
1112203,11122,"CPR","Casper/Natrona County International","Casper, WY",88,"United States","US","Wyoming","WY","56",31122,"Casper, WY",88,42,"N",54,21,42.90583333,106,"W",27,49,-106.46361111,2014-06-01,,0,1,
1112301,11123,"CPS","Bi-State Parks","St. Louis, MO",64,"United States","US","Missouri","MO","29",31123,"St. Louis, MO",64,38,"N",34,17,38.57138889,90,"W",9,26,-90.15722222,1950-01-01,,0,1,
1112401,11124,"CPT","D F Malan","Cape Town, South Africa",562,"South Africa","ZA","","","",31124,"Cape Town, South Africa",562,33,"S",57,53,-33.96472222,18,"E",36,8,18.60222222,1950-01-01,1994-06-30,0,0,
1112402,11124,"CPT","Cape Town International","Cape Town, South Africa",562,"South Africa","ZA","","","",31124,"Cape Town, South Africa",562,33,"S",57,53,-33.96472222,18,"E",36,8,18.60222222,1994-07-01,2011-06-30,0,0,
1112403,11124,"CPT","Cape Town International","Cape Town, South Africa",562,"South Africa","ZA","","","",31124,"Cape Town, South Africa",562,33,"S",57,53,-33.96472222,18,"E",36,6,18.60166667,2011-07-01,,0,1,
1112501,11125,"CPV","Presidente Joao Suassuna","Campina Grande, Brazil",316,"Brazil","BR","","","",31125,"Campina Grande, Brazil",316,7,"S",16,0,-7.26666667,35,"W",54,0,-35.90000000,1950-01-01,2011-06-30,0,0,
1112502,11125,"CPV","Presidente Joao Suassuna","Campina Grande, Brazil",316,"Brazil","BR","","","",31125,"Campina Grande, Brazil",316,7,"S",16,12,-7.27000000,35,"W",53,47,-35.89638889,2011-07-01,,0,1,
1112601,11126,"CPX","Culebra Airport","Culebra, Puerto Rico",268,"Puerto Rico","PR","","","",31126,"Culebra, Puerto Rico",268,18,"N",18,44,18.31222222,65,"W",18,15,-65.30416667,1950-01-01,1989-12-31,0,0,
1112602,11126,"CPX","Benjamin Rivera Noriega","Culebra, PR",3,"United States","US","Puerto Rico","PR","72",31126,"Culebra, PR",3,18,"N",18,47,18.31305556,65,"W",18,17,-65.30472222,1990-01-01,2011-06-30,0,0,
1112603,11126,"CPX","Benjamin Rivera Noriega","Culebra, PR",3,"United States","US","Puerto Rico","PR","72",31126,"Culebra, PR",3,18,"N",18,47,18.31305556,65,"W",18,14,-65.30388889,2011-07-01,2011-09-30,0,0,
1112604,11126,"CPX","Benjamin Rivera Noriega","Culebra, PR",3,"United States","US","Puerto Rico","PR","72",31126,"Culebra, PR",3,18,"N",18,48,18.31333333,65,"W",18,16,-65.30444444,2011-10-01,2014-05-31,0,0,
1112605,11126,"CPX","Benjamin Rivera Noriega","Culebra, PR",3,"United States","US","Puerto Rico","PR","72",31126,"Culebra, PR",3,18,"N",18,47,18.31305556,65,"W",18,14,-65.30388889,2014-06-01,,0,1,
1112701,11127,"CQF","Calais/Marck","Calais, France",427,"France","FR","","","",31127,"Calais, France",427,50,"N",57,42,50.96166667,1,"E",57,13,1.95361111,1950-01-01,2011-06-30,0,0,
1112702,11127,"CQF","Calais Dunkerque","Calais, France",427,"France","FR","","","",31127,"Calais, France",427,50,"N",57,44,50.96222222,1,"E",57,17,1.95472222,2011-07-01,,0,1,
1112801,11128,"CQL","Glen-Aspen","Carbondale, CO",82,"United States","US","Colorado","CO","08",31128,"Carbondale, CO",82,39,"N",23,20,39.38888889,107,"W",9,34,-107.15944444,1976-09-01,2011-06-30,0,0,
1112802,11128,"CQL","Glen-Aspen","Carbondale, CO",82,"United States","US","Colorado","CO","08",31128,"Carbondale, CO",82,39,"N",23,20,39.38888889,107,"W",9,36,-107.16000000,2011-07-01,,0,1,
1113001,11130,"CQW","Cheraw Municipal/Lynch Bellinger Field","Cheraw, SC",37,"United States","US","South Carolina","SC","45",31130,"Cheraw, SC",37,34,"N",42,39,34.71083333,79,"W",57,42,-79.96166667,1978-06-01,2008-12-31,0,0,
1113002,11130,"HCW","Cheraw Municipal/Lynch Bellinger Field","Cheraw, SC",37,"United States","US","South Carolina","SC","45",31130,"Cheraw, SC",37,34,"N",42,39,34.71083333,79,"W",57,42,-79.96166667,2009-01-01,2011-06-30,0,0,
1113003,11130,"HCW","Cheraw Municipal/Lynch Bellinger Field","Cheraw, SC",37,"United States","US","South Carolina","SC","45",31130,"Cheraw, SC",37,34,"N",42,46,34.71277778,79,"W",57,25,-79.95694444,2011-07-01,,0,1,
1113101,11131,"CRA","Craiova Airport","Craiova, Romania",473,"Romania","RO","","","",31131,"Craiova, Romania",473,44,"N",19,8,44.31888889,23,"E",53,11,23.88638889,1950-01-01,2011-06-30,0,0,
1113102,11131,"CRA","Craiova Airport","Craiova, Romania",473,"Romania","RO","","","",31131,"Craiova, Romania",473,44,"N",19,5,44.31805556,23,"E",53,19,23.88861111,2011-07-01,,0,1,
1113201,11132,"CRB","Collarenebri Airport","Collarenebri, Australia",802,"Australia","AU","","","",31132,"Collarenebri, Australia",802,29,"S",31,33,-29.52583333,148,"E",34,33,148.57583333,1950-01-01,2011-06-30,0,0,
1113202,11132,"CRB","Collarenebri Airport","Collarenebri, Australia",802,"Australia","AU","","","",31132,"Collarenebri, Australia",802,29,"S",31,19,-29.52194444,148,"E",34,56,148.58222222,2011-07-01,,0,1,
1113301,11133,"CRC","Cartago Airport","Cartago, Colombia",327,"Colombia","CO","","","",31133,"Cartago, Colombia",327,4,"N",46,0,4.76666667,75,"W",56,0,-75.93333333,1983-06-01,,0,1,
1113401,11134,"CRD","Comodoro Rivadavia Airport","Comodoro Rivadavia, Argentina",303,"Argentina","AR","","","",31134,"Comodoro Rivadavia, Argentina",303,45,"S",47,14,-45.78722222,67,"W",27,46,-67.46277778,1950-01-01,2011-06-30,0,0,
1113402,11134,"CRD","Comodoro Rivadavia Airport","Comodoro Rivadavia, Argentina",303,"Argentina","AR","","","",31134,"Comodoro Rivadavia, Argentina",303,45,"S",47,7,-45.78527778,67,"W",27,56,-67.46555556,2011-07-01,,0,1,
1113501,11135,"CRE","Grand Strand","Myrtle Beach, SC",37,"United States","US","South Carolina","SC","45",31135,"Myrtle Beach, SC",37,33,"N",48,42,33.81166667,78,"W",43,27,-78.72416667,1950-01-01,2011-06-30,0,0,
1113502,11135,"CRE","Grand Strand","Myrtle Beach, SC",37,"United States","US","South Carolina","SC","45",31135,"Myrtle Beach, SC",37,33,"N",48,42,33.81166667,78,"W",43,26,-78.72388889,2011-07-01,,0,1,
1113601,11136,"CRG","Craig Municipal","Jacksonville, FL",33,"United States","US","Florida","FL","12",31136,"Jacksonville, FL",33,30,"N",20,11,30.33638889,81,"W",30,52,-81.51444444,1989-12-01,2013-02-28,0,0,
1113602,11136,"CRG","Jacksonville Executive at Craig","Jacksonville, FL",33,"United States","US","Florida","FL","12",31136,"Jacksonville, FL",33,30,"N",20,11,30.33638889,81,"W",30,52,-81.51444444,2013-03-01,,0,1,
1113701,11137,"CRI","Crooked Island Airport","Crooked Island, The Bahamas",204,"The Bahamas","BS","","","",31137,"Crooked Island, The Bahamas",204,22,"N",45,0,22.75000000,74,"W",9,0,-74.15000000,1973-07-01,1979-12-31,0,0,
1113702,11137,"CRI","Colonel Hill","Crooked Island, The Bahamas",204,"The Bahamas","BS","","","",31137,"Crooked Island, The Bahamas",204,22,"N",44,48,22.74666667,74,"W",10,48,-74.18000000,1980-01-01,2011-06-30,0,0,
1113703,11137,"CRI","Colonel Hill","Crooked Island, The Bahamas",204,"The Bahamas","BS","","","",31137,"Crooked Island, The Bahamas",204,22,"N",44,44,22.74555556,74,"W",10,56,-74.18222222,2011-07-01,2014-01-31,0,0,
1113704,11137,"CRI","Colonel Hill","Crooked Island, The Bahamas",204,"The Bahamas","BS","","","",31137,"Crooked Island, The Bahamas",204,22,"N",44,44,22.74555556,74,"W",10,54,-74.18166667,2014-02-01,2015-04-30,0,0,
1113705,11137,"CRI","Colonel Hill","Crooked Island, The Bahamas",204,"The Bahamas","BS","","","",31137,"Crooked Island, The Bahamas",204,22,"N",44,44,22.74555556,74,"W",10,57,-74.18250000,2015-05-01,,0,1,
1113801,11138,"CRK","Luzon Island Airport","Luzon Island, Philippines",766,"Philippines","PH","","","",31138,"Luzon Island, Philippines",766,15,"N",10,50,15.18055556,120,"E",33,24,120.55666667,1950-01-01,2011-06-30,0,0,
1113802,11138,"CRK","Diosdado Macapagal International","Luzon Island, Philippines",766,"Philippines","PH","","","",31138,"Luzon Island, Philippines",766,15,"N",11,10,15.18611111,120,"E",33,37,120.56027778,2011-07-01,,0,1,
1113901,11139,"CRL","Gosselies","Charleroi, Belgium",409,"Belgium","BE","","","",30752,"Brussels, Belgium",409,50,"N",27,42,50.46166667,4,"E",27,18,4.45500000,1976-04-01,2011-06-30,0,0,
1113902,11139,"CRL","Brussels South","Charleroi, Belgium",409,"Belgium","BE","","","",30752,"Brussels, Belgium",409,50,"N",27,36,50.46000000,4,"E",27,11,4.45305556,2011-07-01,,0,1,
1114001,11140,"CRP","Corpus Christi International","Corpus Christi, TX",74,"United States","US","Texas","TX","48",31140,"Corpus Christi, TX",74,27,"N",46,12,27.77000000,97,"W",30,3,-97.50083333,1950-01-01,2011-06-30,0,0,
1114002,11140,"CRP","Corpus Christi International","Corpus Christi, TX",74,"United States","US","Texas","TX","48",31140,"Corpus Christi, TX",74,27,"N",46,13,27.77027778,97,"W",30,4,-97.50111111,2011-07-01,2014-01-31,0,0,
1114003,11140,"CRP","Corpus Christi International","Corpus Christi, TX",74,"United States","US","Texas","TX","48",31140,"Corpus Christi, TX",74,27,"N",46,16,27.77111111,97,"W",30,7,-97.50194444,2014-02-01,2014-02-28,0,0,
1114004,11140,"CRP","Corpus Christi International","Corpus Christi, TX",74,"United States","US","Texas","TX","48",31140,"Corpus Christi, TX",74,27,"N",46,15,27.77083333,97,"W",30,4,-97.50111111,2014-03-01,2015-03-31,0,0,
1114005,11140,"CRP","Corpus Christi International","Corpus Christi, TX",74,"United States","US","Texas","TX","48",31140,"Corpus Christi, TX",74,27,"N",46,16,27.77111111,97,"W",30,4,-97.50111111,2015-04-01,,0,1,
1114101,11141,"CRQ","Caravelas Airport","Caravelas, Brazil",316,"Brazil","BR","","","",31141,"Caravelas, Brazil",316,17,"S",39,0,-17.65000000,39,"W",15,14,-39.25388889,1989-06-01,2011-06-30,0,0,
1114102,11141,"CRQ","Caravelas Airport","Caravelas, Brazil",316,"Brazil","BR","","","",31141,"Caravelas, Brazil",316,17,"S",39,8,-17.65222222,39,"W",15,11,-39.25305556,2011-07-01,,0,1,
1114201,11142,"CRR","Ceres Airport","Ceres, Argentina",303,"Argentina","AR","","","",31142,"Ceres, Argentina",303,29,"S",52,0,-29.86666667,61,"W",57,0,-61.95000000,2002-04-01,2011-06-30,0,0,
1114202,11142,"CRR","Ceres Airport","Ceres, Argentina",303,"Argentina","AR","","","",31142,"Ceres, Argentina",303,29,"S",52,18,-29.87166667,61,"W",55,37,-61.92694444,2011-07-01,,0,1,
1114301,11143,"CRS","C David Campbell Field-Corsicana Municipal","Corsicana, TX",74,"United States","US","Texas","TX","48",31143,"Corsicana, TX",74,32,"N",1,39,32.02750000,96,"W",23,53,-96.39805556,1995-09-01,2011-06-30,0,0,
1114302,11143,"CRS","C David Campbell Field-Corsicana Municipal","Corsicana, TX",74,"United States","US","Texas","TX","48",31143,"Corsicana, TX",74,32,"N",1,41,32.02805556,96,"W",24,2,-96.40055556,2011-07-01,,0,1,
1114401,11144,"CRU","Carriacou Airport","Carriacou, Carriacou",209,"Carriacou","","","","",31144,"Carriacou, Carriacou",209,12,"N",28,30,12.47500000,61,"W",28,20,-61.47222222,1950-01-01,1974-01-31,0,0,
1114402,11144,"CRU","Lauriston","Carriacou, Grenada",273,"Grenada","GD","","","",31144,"Carriacou, Grenada",273,12,"N",28,30,12.47500000,61,"W",28,20,-61.47222222,1974-02-01,2011-06-30,0,0,
1114403,11144,"CRU","Lauriston","Carriacou, Grenada",273,"Grenada","GD","","","",31144,"Carriacou, Grenada",273,12,"N",28,34,12.47611111,61,"W",28,22,-61.47277778,2011-07-01,,0,1,
1114501,11145,"CTW","Crotone Airport","Crotone, Italy",450,"Italy","IT","","","",31145,"Crotone, Italy",450,38,"N",59,33,38.99250000,17,"E",5,10,17.08611111,1950-01-01,1979-06-30,0,0,
1114502,11145,"CRV","Crotone Airport","Crotone, Italy",450,"Italy","IT","","","",31145,"Crotone, Italy",450,38,"N",59,33,38.99250000,17,"E",5,10,17.08611111,1979-07-01,2011-06-30,0,0,
1114503,11145,"CRV","Crotone Airport","Crotone, Italy",450,"Italy","IT","","","",31145,"Crotone, Italy",450,38,"N",59,50,38.99722222,17,"E",4,49,17.08027778,2011-07-01,,0,1,
1114601,11146,"CRW","Kanawha","Charleston/Dunbar, WV",39,"United States","US","West Virginia","WV","54",31146,"Charleston/Dunbar, WV",39,38,"N",22,22,38.37277778,81,"W",35,35,-81.59305556,1950-01-01,1985-09-30,0,0,
